bin_uri	species_per_bin
BOLD:AAA1086	1
BOLD:AAA1087	1
BOLD:AAA1088	1
BOLD:AAA1089	1
BOLD:AAA1090	1
BOLD:AAA1091	1
BOLD:AAA1092	1
BOLD:AAA1093	1
BOLD:AAA1094	1
BOLD:AAA1095	1
BOLD:AAA1096	1
BOLD:AAA1097	1
BOLD:AAA1098	1
BOLD:AAA1099	1
BOLD:AAA1100	1
BOLD:AAA1101	1
BOLD:AAA1102	1
BOLD:AAA1103	1
BOLD:AAA1104	1
BOLD:AAA1105	1
BOLD:AAA1106	1
BOLD:AAA1107	2
BOLD:AAA1108	1
BOLD:AAA1109	1
BOLD:AAA1110	1
BOLD:AAA1111	1
BOLD:AAA1112	1
BOLD:AAA1113	1
BOLD:AAA1114	1
BOLD:AAA1115	1
BOLD:AAA1116	1
BOLD:AAA1117	1
BOLD:AAA1118	1
BOLD:AAA1120	2
BOLD:AAA1121	2
BOLD:AAA1122	1
BOLD:AAA1123	1
BOLD:AAA1124	1
BOLD:AAA1125	1
BOLD:AAA1126	1
BOLD:AAA1127	1
BOLD:AAA1128	3
BOLD:AAA1129	1
BOLD:AAA1130	1
BOLD:AAA1131	1
BOLD:AAA1132	1
BOLD:AAA1133	1
BOLD:AAA1134	1
BOLD:AAA1135	2
BOLD:AAA1136	1
BOLD:AAA1137	1
BOLD:AAA1138	2
BOLD:AAA1139	1
BOLD:AAA1140	1
BOLD:AAA1141	1
BOLD:AAA1142	2
BOLD:AAA1143	1
BOLD:AAA1144	1
BOLD:AAA1145	1
BOLD:AAA1146	1
BOLD:AAA1147	2
BOLD:AAA1148	1
BOLD:AAA1149	1
BOLD:AAA1150	3
BOLD:AAA1151	1
BOLD:AAA1152	1
BOLD:AAA1153	1
BOLD:AAA1154	3
BOLD:AAA1155	2
BOLD:AAA1156	1
BOLD:AAA1157	1
BOLD:AAA1158	1
BOLD:AAA1159	1
BOLD:AAA1160	1
BOLD:AAA1161	1
BOLD:AAA1162	2
BOLD:AAA1164	1
BOLD:AAA1165	1
BOLD:AAA1166	2
BOLD:AAA1167	1
BOLD:AAA1168	1
BOLD:AAA1169	1
BOLD:AAA1170	1
BOLD:AAA1171	1
BOLD:AAA1172	2
BOLD:AAA1173	1
BOLD:AAA1174	1
BOLD:AAA1175	1
BOLD:AAA1176	2
BOLD:AAA1177	1
BOLD:AAA1178	1
BOLD:AAA1179	1
BOLD:AAA1180	1
BOLD:AAA1181	1
BOLD:AAA1182	1
BOLD:AAA1183	1
BOLD:AAA1184	2
BOLD:AAA1185	1
BOLD:AAA1186	1
BOLD:AAA1187	1
BOLD:AAA1188	1
BOLD:AAA1189	1
BOLD:AAA1190	1
BOLD:AAA1191	1
BOLD:AAA1192	1
BOLD:AAA1193	2
BOLD:AAA1194	1
BOLD:AAA1195	1
BOLD:AAA1196	1
BOLD:AAA1197	2
BOLD:AAA1198	1
BOLD:AAA1199	1
BOLD:AAA1200	1
BOLD:AAA1201	1
BOLD:AAA1202	2
BOLD:AAA1203	1
BOLD:AAA1204	3
BOLD:AAA1205	1
BOLD:AAA1206	1
BOLD:AAA1207	1
BOLD:AAA1208	1
BOLD:AAA1209	1
BOLD:AAA1210	1
BOLD:AAA1211	1
BOLD:AAA1212	1
BOLD:AAA1213	1
BOLD:AAA1214	1
BOLD:AAA1215	1
BOLD:AAA1216	1
BOLD:AAA1217	1
BOLD:AAA1218	1
BOLD:AAA1219	2
BOLD:AAA1220	1
BOLD:AAA1222	2
BOLD:AAA1223	1
BOLD:AAA1224	1
BOLD:AAA1225	1
BOLD:AAA1226	1
BOLD:AAA1228	2
BOLD:AAA1229	1
BOLD:AAA1230	1
BOLD:AAA1231	1
BOLD:AAA1232	1
BOLD:AAA1233	1
BOLD:AAA1234	1
BOLD:AAA1235	1
BOLD:AAA1236	2
BOLD:AAA1237	2
BOLD:AAA1238	1
BOLD:AAA1239	1
BOLD:AAA1243	3
BOLD:AAA1244	1
BOLD:AAA1245	1
BOLD:AAA1246	1
BOLD:AAA1247	5
BOLD:AAA1248	2
BOLD:AAA1249	1
BOLD:AAA1251	1
BOLD:AAA1252	1
BOLD:AAA1254	1
BOLD:AAA1255	11
BOLD:AAA1256	1
BOLD:AAA1257	1
BOLD:AAA1258	1
BOLD:AAA1260	1
BOLD:AAA1261	1
BOLD:AAA1262	2
BOLD:AAA1263	1
BOLD:AAA1264	1
BOLD:AAA1265	1
BOLD:AAA1266	1
BOLD:AAA1267	3
BOLD:AAA1268	1
BOLD:AAA1269	1
BOLD:AAA1270	1
BOLD:AAA1273	2
BOLD:AAA1274	1
BOLD:AAA1275	1
BOLD:AAA1276	1
BOLD:AAA1277	1
BOLD:AAA1278	1
BOLD:AAA1279	1
BOLD:AAA1280	1
BOLD:AAA1281	2
BOLD:AAA1282	1
BOLD:AAA1283	2
BOLD:AAA1284	1
BOLD:AAA1286	1
BOLD:AAA1287	3
BOLD:AAA1288	1
BOLD:AAA1289	1
BOLD:AAA1290	2
BOLD:AAA1293	3
BOLD:AAA1294	1
BOLD:AAA1295	1
BOLD:AAA1296	6
BOLD:AAA1298	2
BOLD:AAA1299	1
BOLD:AAA1300	1
BOLD:AAA1301	2
BOLD:AAA1302	2
BOLD:AAA1303	1
BOLD:AAA1304	2
BOLD:AAA1305	1
BOLD:AAA1306	2
BOLD:AAA1307	1
BOLD:AAA1308	2
BOLD:AAA1309	2
BOLD:AAA1310	2
BOLD:AAA1311	2
BOLD:AAA1312	6
BOLD:AAA1313	1
BOLD:AAA1314	1
BOLD:AAA1315	2
BOLD:AAA1316	9
BOLD:AAA1317	3
BOLD:AAA1318	1
BOLD:AAA1319	2
BOLD:AAA1320	1
BOLD:AAA1321	1
BOLD:AAA1322	1
BOLD:AAA1323	2
BOLD:AAA1324	1
BOLD:AAA1325	4
BOLD:AAA1326	3
BOLD:AAA1327	1
BOLD:AAA1328	1
BOLD:AAA1329	3
BOLD:AAA1330	2
BOLD:AAA1331	6
BOLD:AAA1332	1
BOLD:AAA1333	1
BOLD:AAA1334	2
BOLD:AAA1335	2
BOLD:AAA1336	1
BOLD:AAA1337	2
BOLD:AAA1338	1
BOLD:AAA1339	1
BOLD:AAA1340	1
BOLD:AAA1341	1
BOLD:AAA1342	13
BOLD:AAA1343	1
BOLD:AAA1344	1
BOLD:AAA1345	2
BOLD:AAA1346	1
BOLD:AAA1347	1
BOLD:AAA1348	4
BOLD:AAA1349	1
BOLD:AAA1350	1
BOLD:AAA1351	5
BOLD:AAA1352	2
BOLD:AAA1353	6
BOLD:AAA1354	5
BOLD:AAA1355	1
BOLD:AAA1356	1
BOLD:AAA1357	3
BOLD:AAA1358	3
BOLD:AAA1359	1
BOLD:AAA1360	4
BOLD:AAA1361	4
BOLD:AAA1362	3
BOLD:AAA1363	1
BOLD:AAA1364	4
BOLD:AAA1365	1
BOLD:AAA1366	2
BOLD:AAA1367	1
BOLD:AAA1368	2
BOLD:AAA1369	2
BOLD:AAA1370	2
BOLD:AAA1371	7
BOLD:AAA1372	2
BOLD:AAA1373	1
BOLD:AAA1374	2
BOLD:AAA1375	2
BOLD:AAA1376	1
BOLD:AAA1377	5
BOLD:AAA1378	2
BOLD:AAA1379	2
BOLD:AAA1380	1
BOLD:AAA1381	1
BOLD:AAA1382	2
BOLD:AAA1383	1
BOLD:AAA1384	1
BOLD:AAA1385	4
BOLD:AAA1386	3
BOLD:AAA1387	1
BOLD:AAA1388	1
BOLD:AAA1389	1
BOLD:AAA1390	1
BOLD:AAA1391	2
BOLD:AAA1392	3
BOLD:AAA1393	3
BOLD:AAA1395	1
BOLD:AAA1396	1
BOLD:AAA1397	3
BOLD:AAA1398	3
BOLD:AAA1400	1
BOLD:AAA1401	1
BOLD:AAA1402	1
BOLD:AAA1403	2
BOLD:AAA1404	3
BOLD:AAA1406	1
BOLD:AAA1407	1
BOLD:AAA1408	2
BOLD:AAA1409	1
BOLD:AAA1410	3
BOLD:AAA1411	1
BOLD:AAA1412	1
BOLD:AAA1413	1
BOLD:AAA1414	4
BOLD:AAA1415	1
BOLD:AAA1416	2
BOLD:AAA1417	3
BOLD:AAA1418	1
BOLD:AAA1419	1
BOLD:AAA1420	2
BOLD:AAA1421	1
BOLD:AAA1422	3
BOLD:AAA1423	2
BOLD:AAA1424	1
BOLD:AAA1425	1
BOLD:AAA1426	1
BOLD:AAA1427	1
BOLD:AAA1429	1
BOLD:AAA1430	1
BOLD:AAA1432	8
BOLD:AAA1433	2
BOLD:AAA1434	1
BOLD:AAA1435	1
BOLD:AAA1436	2
BOLD:AAA1437	3
BOLD:AAA1438	2
BOLD:AAA1439	1
BOLD:AAA1440	1
BOLD:AAA1441	1
BOLD:AAA1442	3
BOLD:AAA1443	1
BOLD:AAA1444	1
BOLD:AAA1445	1
BOLD:AAA1446	1
BOLD:AAA1447	3
BOLD:AAA1448	3
BOLD:AAA1449	2
BOLD:AAA1450	1
BOLD:AAA1451	5
BOLD:AAA1452	1
BOLD:AAA1453	2
BOLD:AAA1454	1
BOLD:AAA1455	2
BOLD:AAA1456	2
BOLD:AAA1457	1
BOLD:AAA1458	2
BOLD:AAA1459	1
BOLD:AAA1460	1
BOLD:AAA1461	2
BOLD:AAA1462	1
BOLD:AAA1463	2
BOLD:AAA1464	1
BOLD:AAA1465	1
BOLD:AAA1467	6
BOLD:AAA1468	7
BOLD:AAA1469	4
BOLD:AAA1470	7
BOLD:AAA1471	1
BOLD:AAA1473	1
BOLD:AAA1474	1
BOLD:AAA1475	1
BOLD:AAA1476	5
BOLD:AAA1478	1
BOLD:AAA1479	1
BOLD:AAA1480	2
BOLD:AAA1481	1
BOLD:AAA1482	1
BOLD:AAA1483	4
BOLD:AAA1486	7
BOLD:AAA1487	1
BOLD:AAA1488	6
BOLD:AAA1489	1
BOLD:AAA1490	1
BOLD:AAA1491	1
BOLD:AAA1492	2
BOLD:AAA1493	2
BOLD:AAA1494	5
BOLD:AAA1495	1
BOLD:AAA1496	2
BOLD:AAA1497	2
BOLD:AAA1498	2
BOLD:AAA1500	4
BOLD:AAA1502	1
BOLD:AAA1503	3
BOLD:AAA1505	3
BOLD:AAA1506	1
BOLD:AAA1507	1
BOLD:AAA1508	3
BOLD:AAA1509	3
BOLD:AAA1510	1
BOLD:AAA1511	1
BOLD:AAA1512	1
BOLD:AAA1513	1
BOLD:AAA1514	1
BOLD:AAA1515	3
BOLD:AAA1516	1
BOLD:AAA1517	3
BOLD:AAA1518	2
BOLD:AAA1519	1
BOLD:AAA1520	4
BOLD:AAA1521	2
BOLD:AAA1522	2
BOLD:AAA1523	1
BOLD:AAA1524	1
BOLD:AAA1525	1
BOLD:AAA1526	1
BOLD:AAA1527	1
BOLD:AAA1528	2
BOLD:AAA1530	1
BOLD:AAA1531	1
BOLD:AAA1532	1
BOLD:AAA1533	1
BOLD:AAA1534	1
BOLD:AAA1535	2
BOLD:AAA1536	1
BOLD:AAA1537	1
BOLD:AAA1538	1
BOLD:AAA1539	1
BOLD:AAA1540	2
BOLD:AAA1541	1
BOLD:AAA1542	5
BOLD:AAA1543	5
BOLD:AAA1544	2
BOLD:AAA1545	2
BOLD:AAA1546	2
BOLD:AAA1547	2
BOLD:AAA1548	2
BOLD:AAA1549	1
BOLD:AAA1550	10
BOLD:AAA1551	2
BOLD:AAA1556	2
BOLD:AAA1557	2
BOLD:AAA1558	2
BOLD:AAA1559	2
BOLD:AAA1560	1
BOLD:AAA1561	2
BOLD:AAA1562	2
BOLD:AAA1563	1
BOLD:AAA1564	1
BOLD:AAA1565	2
BOLD:AAA1566	1
BOLD:AAA1567	1
BOLD:AAA1568	1
BOLD:AAA1570	1
BOLD:AAA1571	2
BOLD:AAA1574	1
BOLD:AAA1575	3
BOLD:AAA1576	1
BOLD:AAA1577	1
BOLD:AAA1578	1
BOLD:AAA1579	3
BOLD:AAA1580	11
BOLD:AAA1581	2
BOLD:AAA1582	1
BOLD:AAA1583	1
BOLD:AAA1584	13
BOLD:AAA1585	2
BOLD:AAA1586	1
BOLD:AAA1587	1
BOLD:AAA1588	1
BOLD:AAA1590	1
BOLD:AAA1591	1
BOLD:AAA1592	1
BOLD:AAA1593	1
BOLD:AAA1594	1
BOLD:AAA1595	1
BOLD:AAA1596	1
BOLD:AAA1609	3
BOLD:AAA1610	3
BOLD:AAA1611	3
BOLD:AAA1612	1
BOLD:AAA1613	1
BOLD:AAA1614	1
BOLD:AAA1615	1
BOLD:AAA1616	1
BOLD:AAA1618	1
BOLD:AAA1619	1
BOLD:AAA1620	1
BOLD:AAA1621	1
BOLD:AAA1622	1
BOLD:AAA1623	1
BOLD:AAA1624	1
BOLD:AAA1625	1
BOLD:AAA1626	1
BOLD:AAA1627	5
BOLD:AAA1628	1
BOLD:AAA1629	4
BOLD:AAA1630	1
BOLD:AAA1631	1
BOLD:AAA1632	1
BOLD:AAA1633	1
BOLD:AAA1634	1
BOLD:AAA1635	1
BOLD:AAA1636	2
BOLD:AAA1638	2
BOLD:AAA1639	1
BOLD:AAA1640	1
BOLD:AAA1641	1
BOLD:AAA1642	1
BOLD:AAA1643	1
BOLD:AAA1644	1
BOLD:AAA1645	1
BOLD:AAA1646	1
BOLD:AAA1647	1
BOLD:AAA1648	1
BOLD:AAA1649	1
BOLD:AAA1650	1
BOLD:AAA1651	1
BOLD:AAA1652	1
BOLD:AAA1654	1
BOLD:AAA1655	1
BOLD:AAA1657	1
BOLD:AAA1658	1
BOLD:AAA1659	1
BOLD:AAA1660	1
BOLD:AAA1661	1
BOLD:AAA1662	1
BOLD:AAA1663	1
BOLD:AAA1664	1
BOLD:AAA1665	1
BOLD:AAA1666	1
BOLD:AAA1667	1
BOLD:AAA1668	2
BOLD:AAA1669	2
BOLD:AAA1670	1
BOLD:AAA1671	1
BOLD:AAA1674	2
BOLD:AAA1675	1
BOLD:AAA1676	1
BOLD:AAA1677	10
BOLD:AAA1678	2
BOLD:AAA1679	3
BOLD:AAA1680	1
BOLD:AAA1681	1
BOLD:AAA1682	2
BOLD:AAA1683	1
BOLD:AAA1684	3
BOLD:AAA1685	2
BOLD:AAA1686	1
BOLD:AAA1687	1
BOLD:AAA1688	1
BOLD:AAA1690	3
BOLD:AAA1691	1
BOLD:AAA1692	2
BOLD:AAA1693	1
BOLD:AAA1694	1
BOLD:AAA1695	2
BOLD:AAA1697	4
BOLD:AAA1698	1
BOLD:AAA1699	1
BOLD:AAA1701	4
BOLD:AAA1702	3
BOLD:AAA1703	1
BOLD:AAA1704	5
BOLD:AAA1705	1
BOLD:AAA1706	4
BOLD:AAA1707	5
BOLD:AAA1708	1
BOLD:AAA1709	1
BOLD:AAA1710	1
BOLD:AAA1711	1
BOLD:AAA1712	1
BOLD:AAA1713	1
BOLD:AAA1714	1
BOLD:AAA1715	1
BOLD:AAA1716	1
BOLD:AAA1717	1
BOLD:AAA1718	1
BOLD:AAA1719	1
BOLD:AAA1720	1
BOLD:AAA1721	1
BOLD:AAA1722	1
BOLD:AAA1723	1
BOLD:AAA1724	1
BOLD:AAA1725	1
BOLD:AAA1726	1
BOLD:AAA1727	1
BOLD:AAA1728	1
BOLD:AAA1729	1
BOLD:AAA1730	1
BOLD:AAA1731	1
BOLD:AAA1732	1
BOLD:AAA1733	1
BOLD:AAA1734	1
BOLD:AAA1735	1
BOLD:AAA1736	1
BOLD:AAA1737	1
BOLD:AAA1738	1
BOLD:AAA1739	1
BOLD:AAA1740	1
BOLD:AAA1741	1
BOLD:AAA1742	1
BOLD:AAA1743	1
BOLD:AAA1746	1
BOLD:AAA1747	2
BOLD:AAA1748	4
BOLD:AAA1749	2
BOLD:AAA1750	2
BOLD:AAA1751	2
BOLD:AAA1752	2
BOLD:AAA1753	1
BOLD:AAA1754	2
BOLD:AAA1755	1
BOLD:AAA1756	1
BOLD:AAA1757	2
BOLD:AAA1758	1
BOLD:AAA1759	1
BOLD:AAA1760	1
BOLD:AAA1761	1
BOLD:AAA1762	3
BOLD:AAA1763	1
BOLD:AAA1765	1
BOLD:AAA1766	1
BOLD:AAA1768	1
BOLD:AAA1769	1
BOLD:AAA1770	1
BOLD:AAA1771	1
BOLD:AAA1772	1
BOLD:AAA1773	2
BOLD:AAA1774	1
BOLD:AAA1775	1
BOLD:AAA1776	1
BOLD:AAA1777	1
BOLD:AAA1778	1
BOLD:AAA1779	1
BOLD:AAA1780	3
BOLD:AAA1781	1
BOLD:AAA1782	2
BOLD:AAA1783	1
BOLD:AAA1784	1
BOLD:AAA1785	1
BOLD:AAA1786	1
BOLD:AAA1787	1
BOLD:AAA1788	1
BOLD:AAA1789	2
BOLD:AAA1790	2
BOLD:AAA1791	1
BOLD:AAA1792	1
BOLD:AAA1793	2
BOLD:AAA1794	1
BOLD:AAA1795	1
BOLD:AAA1796	1
BOLD:AAA1797	1
BOLD:AAA1798	1
BOLD:AAA1799	1
BOLD:AAA1801	1
BOLD:AAA1802	2
BOLD:AAA1803	2
BOLD:AAA1804	2
BOLD:AAA1805	1
BOLD:AAA1806	1
BOLD:AAA1807	2
BOLD:AAA1808	1
BOLD:AAA1809	1
BOLD:AAA1810	1
BOLD:AAA1811	1
BOLD:AAA1812	1
BOLD:AAA1813	1
BOLD:AAA1814	1
BOLD:AAA1815	1
BOLD:AAA1816	1
BOLD:AAA1817	1
BOLD:AAA1818	1
BOLD:AAA1819	2
BOLD:AAA1820	1
BOLD:AAA1821	3
BOLD:AAA1822	1
BOLD:AAA1823	1
BOLD:AAA1824	2
BOLD:AAA1825	1
BOLD:AAA1826	1
BOLD:AAA1827	1
BOLD:AAA1828	1
BOLD:AAA1829	1
BOLD:AAA1830	2
BOLD:AAA1831	3
BOLD:AAA1832	2
BOLD:AAA1833	1
BOLD:AAA1834	11
BOLD:AAA1835	2
BOLD:AAA1837	1
BOLD:AAA1839	3
BOLD:AAA1840	7
BOLD:AAA1841	4
BOLD:AAA1842	1
BOLD:AAA1843	6
BOLD:AAA1844	2
BOLD:AAA1845	2
BOLD:AAA1846	1
BOLD:AAA1847	2
BOLD:AAA1848	3
BOLD:AAA1849	2
BOLD:AAA1850	2
BOLD:AAA1851	2
BOLD:AAA1852	1
BOLD:AAA1853	1
BOLD:AAA1855	1
BOLD:AAA1857	2
BOLD:AAA1858	3
BOLD:AAA1859	1
BOLD:AAA1860	1
BOLD:AAA1861	1
BOLD:AAA1862	2
BOLD:AAA1863	1
BOLD:AAA1864	1
BOLD:AAA1865	2
BOLD:AAA1866	3
BOLD:AAA1869	3
BOLD:AAA1870	2
BOLD:AAA1871	2
BOLD:AAA1872	1
BOLD:AAA1873	1
BOLD:AAA1874	1
BOLD:AAA1875	1
BOLD:AAA1876	1
BOLD:AAA1877	8
BOLD:AAA1878	1
BOLD:AAA1879	4
BOLD:AAA1880	1
BOLD:AAA1881	2
BOLD:AAA1882	1
BOLD:AAA1883	1
BOLD:AAA1884	1
BOLD:AAA1885	3
BOLD:AAA1886	1
BOLD:AAA1887	4
BOLD:AAA1888	1
BOLD:AAA1889	1
BOLD:AAA1890	1
BOLD:AAA1891	3
BOLD:AAA1892	1
BOLD:AAA1893	1
BOLD:AAA1894	1
BOLD:AAA1895	1
BOLD:AAA1896	1
BOLD:AAA1897	1
BOLD:AAA1898	1
BOLD:AAA1899	1
BOLD:AAA1900	1
BOLD:AAA1901	1
BOLD:AAA1903	2
BOLD:AAA1904	1
BOLD:AAA1905	1
BOLD:AAA1906	1
BOLD:AAA1907	1
BOLD:AAA1908	1
BOLD:AAA1909	5
BOLD:AAA1910	3
BOLD:AAA1911	1
BOLD:AAA1912	1
BOLD:AAA1913	1
BOLD:AAA1914	1
BOLD:AAA1915	1
BOLD:AAA1916	1
BOLD:AAA1917	1
BOLD:AAA1918	1
BOLD:AAA1919	1
BOLD:AAA1920	1
BOLD:AAA1921	1
BOLD:AAA1922	1
BOLD:AAA1923	1
BOLD:AAA1924	1
BOLD:AAA1925	1
BOLD:AAA1926	1
BOLD:AAA1927	1
BOLD:AAA1928	1
BOLD:AAA1929	3
BOLD:AAA1930	1
BOLD:AAA1931	1
BOLD:AAA1932	1
BOLD:AAA1933	1
BOLD:AAA1934	1
BOLD:AAA1935	1
BOLD:AAA1936	1
BOLD:AAA1937	1
BOLD:AAA1938	1
BOLD:AAA1939	1
BOLD:AAA1941	1
BOLD:AAA1942	1
BOLD:AAA1943	1
BOLD:AAA1944	1
BOLD:AAA1945	8
BOLD:AAA1946	2
BOLD:AAA1947	1
BOLD:AAA1948	1
BOLD:AAA1949	1
BOLD:AAA1950	1
BOLD:AAA1951	2
BOLD:AAA1952	1
BOLD:AAA1953	1
BOLD:AAA1954	1
BOLD:AAA1955	2
BOLD:AAA1956	1
BOLD:AAA1957	9
BOLD:AAA1958	1
BOLD:AAA1960	1
BOLD:AAA1961	1
BOLD:AAA1962	1
BOLD:AAA1963	1
BOLD:AAA1964	1
BOLD:AAA1965	1
BOLD:AAA1966	3
BOLD:AAA1967	1
BOLD:AAA1968	1
BOLD:AAA1970	1
BOLD:AAA1973	1
BOLD:AAA1975	1
BOLD:AAA1976	1
BOLD:AAA1977	1
BOLD:AAA1978	1
BOLD:AAA1979	1
BOLD:AAA1981	1
BOLD:AAA1982	1
BOLD:AAA1983	1
BOLD:AAA1985	1
BOLD:AAA1986	1
BOLD:AAA1988	1
BOLD:AAA1989	1
BOLD:AAA1990	1
BOLD:AAA1991	1
BOLD:AAA1992	1
BOLD:AAA1993	1
BOLD:AAA1994	1
BOLD:AAA1996	1
BOLD:AAA1998	1
BOLD:AAA1999	1
BOLD:AAA2001	1
BOLD:AAA2002	1
BOLD:AAA2003	1
BOLD:AAA2004	1
BOLD:AAA2005	1
BOLD:AAA2006	1
BOLD:AAA2007	1
BOLD:AAA2008	1
BOLD:AAA2009	1
BOLD:AAA2010	1
BOLD:AAA2012	1
BOLD:AAA2013	1
BOLD:AAA2014	1
BOLD:AAA2015	2
BOLD:AAA2017	1
BOLD:AAA2018	1
BOLD:AAA2019	1
BOLD:AAA2020	4
BOLD:AAA2021	2
BOLD:AAA2022	5
BOLD:AAA2023	1
BOLD:AAA2024	1
BOLD:AAA2025	2
BOLD:AAA2026	1
BOLD:AAA2027	2
BOLD:AAA2028	1
BOLD:AAA2029	2
BOLD:AAA2030	1
BOLD:AAA2031	1
BOLD:AAA2032	2
BOLD:AAA2033	1
BOLD:AAA2034	1
BOLD:AAA2035	1
BOLD:AAA2036	1
BOLD:AAA2037	3
BOLD:AAA2038	3
BOLD:AAA2039	1
BOLD:AAA2041	2
BOLD:AAA2043	1
BOLD:AAA2044	1
BOLD:AAA2045	1
BOLD:AAA2046	1
BOLD:AAA2047	1
BOLD:AAA2048	1
BOLD:AAA2049	1
BOLD:AAA2050	1
BOLD:AAA2051	1
BOLD:AAA2052	4
BOLD:AAA2054	2
BOLD:AAA2055	1
BOLD:AAA2056	1
BOLD:AAA2057	2
BOLD:AAA2058	1
BOLD:AAA2060	1
BOLD:AAA2061	1
BOLD:AAA2062	1
BOLD:AAA2063	3
BOLD:AAA2065	1
BOLD:AAA2066	1
BOLD:AAA2067	3
BOLD:AAA2068	1
BOLD:AAA2069	1
BOLD:AAA2070	3
BOLD:AAA2071	2
BOLD:AAA2072	8
BOLD:AAA2073	1
BOLD:AAA2074	1
BOLD:AAA2075	1
BOLD:AAA2076	1
BOLD:AAA2077	1
BOLD:AAA2078	1
BOLD:AAA2079	2
BOLD:AAA2080	1
BOLD:AAA2081	2
BOLD:AAA2082	2
BOLD:AAA2083	2
BOLD:AAA2084	1
BOLD:AAA2085	3
BOLD:AAA2087	1
BOLD:AAA2088	1
BOLD:AAA2089	1
BOLD:AAA2090	1
BOLD:AAA2091	3
BOLD:AAA2092	2
BOLD:AAA2093	2
BOLD:AAA2094	2
BOLD:AAA2095	4
BOLD:AAA2096	1
BOLD:AAA2097	1
BOLD:AAA2098	2
BOLD:AAA2099	2
BOLD:AAA2100	1
BOLD:AAA2101	1
BOLD:AAA2102	1
BOLD:AAA2103	1
BOLD:AAA2104	1
BOLD:AAA2105	1
BOLD:AAA2106	1
BOLD:AAA2107	1
BOLD:AAA2108	2
BOLD:AAA2109	1
BOLD:AAA2110	1
BOLD:AAA2111	1
BOLD:AAA2112	1
BOLD:AAA2113	1
BOLD:AAA2114	1
BOLD:AAA2115	1
BOLD:AAA2116	1
BOLD:AAA2117	1
BOLD:AAA2118	1
BOLD:AAA2119	1
BOLD:AAA2120	1
BOLD:AAA2121	1
BOLD:AAA2122	2
BOLD:AAA2123	1
BOLD:AAA2124	1
BOLD:AAA2125	1
BOLD:AAA2126	1
BOLD:AAA2127	1
BOLD:AAA2128	1
BOLD:AAA2129	1
BOLD:AAA2130	1
BOLD:AAA2131	2
BOLD:AAA2132	1
BOLD:AAA2133	1
BOLD:AAA2134	1
BOLD:AAA2138	1
BOLD:AAA2139	1
BOLD:AAA2141	1
BOLD:AAA2142	1
BOLD:AAA2143	1
BOLD:AAA2144	3
BOLD:AAA2145	1
BOLD:AAA2146	1
BOLD:AAA2147	1
BOLD:AAA2148	1
BOLD:AAA2149	2
BOLD:AAA2150	3
BOLD:AAA2151	1
BOLD:AAA2152	2
BOLD:AAA2153	1
BOLD:AAA2154	1
BOLD:AAA2156	2
BOLD:AAA2157	1
BOLD:AAA2158	1
BOLD:AAA2159	4
BOLD:AAA2160	2
BOLD:AAA2161	1
BOLD:AAA2162	1
BOLD:AAA2163	1
BOLD:AAA2165	1
BOLD:AAA2166	2
BOLD:AAA2167	2
BOLD:AAA2168	2
BOLD:AAA2169	2
BOLD:AAA2170	1
BOLD:AAA2171	1
BOLD:AAA2172	2
BOLD:AAA2173	2
BOLD:AAA2174	2
BOLD:AAA2175	2
BOLD:AAA2176	2
BOLD:AAA2177	5
BOLD:AAA2178	2
BOLD:AAA2179	2
BOLD:AAA2180	1
BOLD:AAA2181	2
BOLD:AAA2184	28
BOLD:AAA2185	1
BOLD:AAA2186	3
BOLD:AAA2187	1
BOLD:AAA2189	1
BOLD:AAA2190	2
BOLD:AAA2191	4
BOLD:AAA2192	1
BOLD:AAA2193	6
BOLD:AAA2194	2
BOLD:AAA2195	4
BOLD:AAA2196	22
BOLD:AAA2197	8
BOLD:AAA2198	2
BOLD:AAA2199	10
BOLD:AAA2200	4
BOLD:AAA2201	10
BOLD:AAA2202	2
BOLD:AAA2203	9
BOLD:AAA2204	1
BOLD:AAA2205	2
BOLD:AAA2206	1
BOLD:AAA2207	4
BOLD:AAA2208	2
BOLD:AAA2209	4
BOLD:AAA2210	1
BOLD:AAA2212	3
BOLD:AAA2213	2
BOLD:AAA2215	5
BOLD:AAA2216	1
BOLD:AAA2217	2
BOLD:AAA2218	13
BOLD:AAA2219	4
BOLD:AAA2220	1
BOLD:AAA2221	1
BOLD:AAA2222	2
BOLD:AAA2223	1
BOLD:AAA2224	1
BOLD:AAA2225	3
BOLD:AAA2226	11
BOLD:AAA2227	1
BOLD:AAA2228	1
BOLD:AAA2229	5
BOLD:AAA2230	3
BOLD:AAA2231	1
BOLD:AAA2232	3
BOLD:AAA2234	1
BOLD:AAA2235	1
BOLD:AAA2236	1
BOLD:AAA2241	1
BOLD:AAA2242	1
BOLD:AAA2243	1
BOLD:AAA2244	2
BOLD:AAA2245	2
BOLD:AAA2246	1
BOLD:AAA2247	2
BOLD:AAA2248	1
BOLD:AAA2249	1
BOLD:AAA2250	1
BOLD:AAA2251	1
BOLD:AAA2252	1
BOLD:AAA2254	1
BOLD:AAA2255	2
BOLD:AAA2256	1
BOLD:AAA2258	3
BOLD:AAA2259	1
BOLD:AAA2262	1
BOLD:AAA2263	2
BOLD:AAA2264	1
BOLD:AAA2266	2
BOLD:AAA2267	2
BOLD:AAA2270	3
BOLD:AAA2271	2
BOLD:AAA2272	2
BOLD:AAA2273	1
BOLD:AAA2274	1
